Epoch,LR,Time(s),Tr_Loss,Tr_MSE_Dev,Tr_PCC_Dev,Tr_SCC_Dev,Tr_MSE_Hk,Tr_PCC_Hk,Tr_SCC_Hk,Val_Loss,Val_MSE_Dev,Val_PCC_Dev,Val_SCC_Dev,Val_MSE_Hk,Val_PCC_Hk,Val_SCC_Hk
14,0.0004986332128943842,36.567644357681274,6.159000336477888,1.1122853755950928,0.7206241,0.6697014295189608,1.072013258934021,0.77611065,0.6042459771398127,6.731423767875914,1.3736035823822021,0.6420319,0.6050042005485872,1.3900219202041626,0.72165394,0.5639998205162877
15,0.0004975718831510218,36.572145223617554,6.004961798123604,1.0804418325424194,0.7301043,0.6775843839981763,1.0386481285095215,0.78405535,0.6170852351556393,6.649632127642896,1.373934268951416,0.64248806,0.609495377965944,1.3888816833496094,0.71758884,0.5654470064860787
16,0.0004962095343765459,36.66910529136658,5.864618973422208,1.0488773584365845,0.7393336,0.6859794023463487,1.0049916505813599,0.7919859,0.6282988514163783,6.566264464486724,1.3827308416366577,0.6330884,0.6007679005566691,1.4123824834823608,0.7170839,0.5631163225175745
17,0.0004945478263830845,36.61341428756714,5.745134063213361,1.0176217555999756,0.74842083,0.6948475062350683,0.9729779362678528,0.7994182,0.6402266582117065,6.529627194144851,1.4010326862335205,0.62638426,0.5934663445033606,1.4080256223678589,0.71277976,0.5531937837148762
18,0.000492588783705861,36.54363703727722,5.651033478533065,0.9908443689346313,0.7561118,0.7030290692223814,0.945473313331604,0.8058014,0.6509136263984416,6.539881012855212,1.4318817853927612,0.62806934,0.5959183534863605,1.3887953758239746,0.71936774,0.5534329910265597
19,0.0004903347931366106,36.538705587387085,5.5637991033010135,0.9629915952682495,0.76404583,0.7120551957297594,0.9191677570343018,0.811832,0.6606373145496188,6.5220609838162735,1.4135628938674927,0.62499714,0.5911721522556845,1.4371557235717773,0.71140444,0.551697132183732
20,0.00048778860081564085,36.57422161102295,5.48831225263645,0.9384050369262695,0.7709544,0.7196437987518745,0.8932965397834778,0.8177546,0.6711762646654548,6.566251618514838,1.447359561920166,0.62089956,0.5843321761038222,1.4722936153411865,0.70551187,0.5460665954688994
21,0.0004849533088860841,36.68213939666748,5.4146131528721275,0.915493369102478,0.77734625,0.7276236893176835,0.8664218187332153,0.8238231,0.6814624558161884,6.456470831785703,1.4328138828277588,0.6197196,0.5823606182123212,1.4350024461746216,0.7096453,0.5404499598991378
22,0.00048183237171441344,36.602179765701294,5.349661765205817,0.8920336365699768,0.7838243,0.7349113322384455,0.8446845412254333,0.82869595,0.6899848145451454,6.529092464724402,1.452374815940857,0.6215733,0.5856028685662616,1.5005128383636475,0.6972073,0.5320155704856153
23,0.00047842959168182885,36.578667402267456,5.286992272358372,0.8699554204940796,0.78992546,0.7427051437571188,0.8210346698760986,0.83396196,0.6987900358996966,6.727143174308493,1.4854217767715454,0.60726416,0.5731889120456011,1.6283557415008545,0.68284696,0.5031515302443758
24,0.0004747491145516421,36.60107469558716,5.238315962146399,0.8510235548019409,0.7951133,0.7499441520413689,0.8002718091011047,0.8385925,0.7065873613219422,6.6857740767048535,1.5026177167892456,0.6155493,0.5779293738330372,1.5481983423233032,0.6863383,0.5217346526974681
25,0.00047079542441830224,36.62851428985596,5.183668539424372,0.8268982768058777,0.8016049,0.7573289492890702,0.7809743285179138,0.84282875,0.713807194149168,6.596257713624401,1.533292531967163,0.61020654,0.5744461882463813,1.5062885284423828,0.69942105,0.5296689564935402
26,0.00046657333824421743,36.624149799346924,5.126692618430876,0.806195855140686,0.8072082,0.7644488987113311,0.7615655064582825,0.84707594,0.7214850301171591,6.627481047649351,1.520655870437622,0.5991044,0.5593398769967605,1.5488818883895874,0.6815795,0.5190304104527197
27,0.00046208799999102816,36.6331102848053,5.078716750940241,0.7884852886199951,0.8118936,0.7705360815121981,0.739957332611084,0.85181636,0.7292668093341559,6.67984651754077,1.5759823322296143,0.58912075,0.5542919718910004,1.5625536441802979,0.6851901,0.5023756377815517
28,0.00045734487435248277,36.610787868499756,5.035876150326751,0.7677788138389587,0.8174169,0.7768062936712244,0.7239710688591003,0.855283,0.7354358219184027,6.679628736713646,1.554744005203247,0.5997023,0.5622950808262673,1.588635802268982,0.6880573,0.5167236392872838
29,0.00045234974009654926,36.748233795166016,4.987742017826799,0.749727189540863,0.8222004,0.782726983609308,0.7065315246582031,0.85905087,0.7413513291236499,6.76128150245548,1.5941373109817505,0.5914017,0.5506182509738139,1.6286176443099976,0.6777835,0.5098527679140584
30,0.00044710868302487704,36.87838864326477,4.949859803808703,0.7302908897399902,0.82726395,0.7885049120779429,0.6922078728675842,0.86214685,0.7469186082795858,6.719030849117348,1.5695135593414307,0.5920695,0.5518618528154998,1.5959832668304443,0.6844349,0.5170744659920471
31,0.0004416280885581849,36.427992820739746,4.911857816018864,0.7122345566749573,0.8319612,0.794635062603044,0.6782593727111816,0.8651525,0.7527447870768006,6.625089497786012,1.5809240341186523,0.5846741,0.5424741994584332,1.5563194751739502,0.6829796,0.5037138404489188
32,0.00043591463395660973,36.641424894332886,4.8668570577947765,0.693402111530304,0.83683896,0.8003304786480017,0.6643732190132141,0.8680947,0.7578812055189383,6.843391387098847,1.6208301782608032,0.5924326,0.5570970589205256,1.7076468467712402,0.6724112,0.5069624463814663
33,0.0004299752801844933,36.553317070007324,4.831718174900649,0.6773967146873474,0.840966,0.8049490538344718,0.6512373685836792,0.87090546,0.7624803640576479,6.7773161178684775,1.6390228271484375,0.57577443,0.5346853709526355,1.6196866035461426,0.6721,0.4932636925365121
34,0.0004238172634295197,36.542840242385864,4.786527632235162,0.6612113118171692,0.84513474,0.8098288713523724,0.6369101405143738,0.8739458,0.7675896086404547,6.703689214270603,1.6085995435714722,0.5848368,0.5464666082680165,1.6211451292037964,0.6750846,0.49727237858434686
35,0.000417448086286535,36.64054727554321,4.754044463602393,0.6454064846038818,0.84914005,0.8149341783665578,0.6254618167877197,0.8763871,0.7723089430779456,6.994267914781202,1.6912585496902466,0.5760626,0.5387962906574952,1.7948641777038574,0.6574029,0.4783913081727764
